2024-06-10 00:00:50, AirTemperature: 32.0C, AirHumidity: 50.2%, WaterTemperature: 25C, WaterDO: 8.55mg/L 
2024-06-10 06:54:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 06:55:51, AirTemperature: 33.7C, AirHumidity: 50.6%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 06:56:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 7.21mg/L 
2024-06-10 06:57:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 06:58:51, AirTemperature: 33.8C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 06:59:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 07:00:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-10 07:01:51, AirTemperature: 33.7C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-10 07:02:51, AirTemperature: 33.7C, AirHumidity: 50.6%, WaterTemperature: 28C, WaterDO: 6.98mg/L 
2024-06-10 07:03:51, AirTemperature: 33.7C, AirHumidity: 50.6%, WaterTemperature: 28C, WaterDO: 9.25mg/L 
2024-06-10 07:04:51, AirTemperature: 33.8C, AirHumidity: 50.6%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-10 07:05:51, AirTemperature: 33.8C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 07:06:51, AirTemperature: 33.8C, AirHumidity: 50.6%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 07:07:51, AirTemperature: 33.8C, AirHumidity: 50.6%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-10 07:08:51, AirTemperature: 33.8C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 6.29mg/L 
2024-06-10 07:09:51, AirTemperature: 33.8C, AirHumidity: 50.5%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-10 07:10:51, AirTemperature: 33.8C, AirHumidity: 50.6%, WaterTemperature: 28C, WaterDO: 6.75mg/L 
2024-06-10 07:11:51, AirTemperature: 33.8C, AirHumidity: 50.6%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-10 07:12:51, AirTemperature: 33.8C, AirHumidity: 50.6%, WaterTemperature: 28C, WaterDO: 7.44mg/L 
2024-06-10 07:13:51, AirTemperature: 33.8C, AirHumidity: 50.6%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 07:14:51, AirTemperature: 33.8C, AirHumidity: 50.6%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-10 07:15:51, AirTemperature: 33.8C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 07:16:51, AirTemperature: 33.8C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 07:17:51, AirTemperature: 33.8C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-10 07:18:51, AirTemperature: 33.8C, AirHumidity: 50.6%, WaterTemperature: 28C, WaterDO: 6.75mg/L 
2024-06-10 07:19:51, AirTemperature: 33.9C, AirHumidity: 50.6%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-10 07:20:51, AirTemperature: 33.9C, AirHumidity: 50.6%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 07:21:51, AirTemperature: 33.9C, AirHumidity: 50.6%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 07:22:51, AirTemperature: 33.9C, AirHumidity: 50.6%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-10 07:23:51, AirTemperature: 33.9C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 07:24:51, AirTemperature: 33.9C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 07:25:51, AirTemperature: 33.9C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 07:26:51, AirTemperature: 33.9C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-10 07:27:51, AirTemperature: 33.9C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-10 07:28:51, AirTemperature: 33.9C, AirHumidity: 50.6%, WaterTemperature: 28C, WaterDO: 9.67mg/L 
2024-06-10 07:29:51, AirTemperature: 33.9C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 07:30:51, AirTemperature: 33.9C, AirHumidity: 50.6%, WaterTemperature: 28C, WaterDO: 9.48mg/L 
2024-06-10 07:31:51, AirTemperature: 33.9C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 07:32:51, AirTemperature: 34.0C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 07:33:51, AirTemperature: 33.9C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 07:34:51, AirTemperature: 34.0C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 07:35:51, AirTemperature: 34.0C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-10 07:36:51, AirTemperature: 34.0C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 7.21mg/L 
2024-06-10 07:37:51, AirTemperature: 34.0C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-10 07:38:51, AirTemperature: 34.0C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 07:39:51, AirTemperature: 34.0C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 07:40:51, AirTemperature: 34.0C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-10 07:41:51, AirTemperature: 34.0C, AirHumidity: 50.8%, WaterTemperature: 28C, WaterDO: 7.21mg/L 
2024-06-10 07:42:51, AirTemperature: 34.0C, AirHumidity: 50.8%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-10 07:43:51, AirTemperature: 34.0C, AirHumidity: 50.8%, WaterTemperature: 28C, WaterDO: 7.21mg/L 
2024-06-10 07:44:51, AirTemperature: 34.1C, AirHumidity: 50.8%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-10 07:45:51, AirTemperature: 34.1C, AirHumidity: 50.8%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-10 07:46:51, AirTemperature: 34.1C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 07:47:51, AirTemperature: 34.1C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 6.75mg/L 
2024-06-10 07:48:51, AirTemperature: 34.1C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 07:49:51, AirTemperature: 34.1C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 7.44mg/L 
2024-06-10 07:50:51, AirTemperature: 34.1C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 7.68mg/L 
2024-06-10 07:51:51, AirTemperature: 34.1C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-10 07:52:51, AirTemperature: 34.1C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-10 07:53:51, AirTemperature: 34.1C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 07:54:51, AirTemperature: 34.1C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 07:55:51, AirTemperature: 34.1C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-10 07:56:51, AirTemperature: 34.1C, AirHumidity: 50.8%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 07:57:51, AirTemperature: 34.1C, AirHumidity: 50.8%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 07:58:51, AirTemperature: 34.2C, AirHumidity: 50.8%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 07:59:51, AirTemperature: 34.2C, AirHumidity: 50.8%, WaterTemperature: 28C, WaterDO: 6.98mg/L 
2024-06-10 08:00:51, AirTemperature: 34.2C, AirHumidity: 50.8%, WaterTemperature: 28C, WaterDO: 7.86mg/L 
2024-06-10 08:01:51, AirTemperature: 34.2C, AirHumidity: 50.8%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 08:02:51, AirTemperature: 34.2C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 8.09mg/L 
2024-06-10 08:03:51, AirTemperature: 34.2C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 8.32mg/L 
2024-06-10 08:04:51, AirTemperature: 34.2C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-10 08:05:51, AirTemperature: 34.2C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 8.79mg/L 
2024-06-10 08:06:51, AirTemperature: 34.2C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 9.02mg/L 
2024-06-10 08:07:51, AirTemperature: 34.2C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 9.34mg/L 
2024-06-10 08:08:51, AirTemperature: 34.2C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 8.56mg/L 
2024-06-10 08:09:51, AirTemperature: 34.2C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 9.9mg/L 
2024-06-10 08:10:51, AirTemperature: 34.2C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 7.19mg/L 
2024-06-10 08:11:51, AirTemperature: 34.2C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 8.04mg/L 
2024-06-10 08:12:51, AirTemperature: 34.2C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 7.82mg/L 
2024-06-10 08:13:51, AirTemperature: 34.2C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 7.82mg/L 
2024-06-10 08:14:51, AirTemperature: 34.2C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 7.19mg/L 
2024-06-10 08:15:51, AirTemperature: 34.3C, AirHumidity: 50.7%, WaterTemperature: 28C, WaterDO: 7.44mg/L 
2024-06-10 08:16:51, AirTemperature: 34.3C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 7.6mg/L 
2024-06-10 08:17:51, AirTemperature: 34.3C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 7.82mg/L 
2024-06-10 08:18:51, AirTemperature: 34.3C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 9.34mg/L 
2024-06-10 08:19:51, AirTemperature: 34.3C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 8.04mg/L 
2024-06-10 08:20:51, AirTemperature: 34.3C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 7.82mg/L 
2024-06-10 08:21:51, AirTemperature: 34.3C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 8.04mg/L 
2024-06-10 08:22:51, AirTemperature: 34.3C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 7.82mg/L 
2024-06-10 08:23:51, AirTemperature: 34.3C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 6.3mg/L 
2024-06-10 08:24:51, AirTemperature: 34.3C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 7.42mg/L 
2024-06-10 08:25:51, AirTemperature: 34.3C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 7.42mg/L 
2024-06-10 08:26:51, AirTemperature: 34.3C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 8.04mg/L 
2024-06-10 08:27:51, AirTemperature: 34.3C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 6.3mg/L 
2024-06-10 08:28:51, AirTemperature: 34.3C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 8.49mg/L 
2024-06-10 08:29:51, AirTemperature: 34.3C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 9.34mg/L 
2024-06-10 08:30:51, AirTemperature: 34.3C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 6.75mg/L 
2024-06-10 08:31:51, AirTemperature: 34.3C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 6.75mg/L 
2024-06-10 08:32:51, AirTemperature: 34.3C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 8.27mg/L 
2024-06-10 08:33:51, AirTemperature: 34.3C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 6.08mg/L 
2024-06-10 08:34:51, AirTemperature: 34.3C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 7.6mg/L 
2024-06-10 08:35:51, AirTemperature: 34.3C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 7.6mg/L 
2024-06-10 08:36:51, AirTemperature: 34.3C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 8.04mg/L 
2024-06-10 08:37:51, AirTemperature: 34.4C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 7.82mg/L 
2024-06-10 08:38:51, AirTemperature: 34.3C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 7.42mg/L 
2024-06-10 08:39:51, AirTemperature: 34.3C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 7.6mg/L 
2024-06-10 08:40:51, AirTemperature: 34.4C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 7.6mg/L 
2024-06-10 08:41:51, AirTemperature: 34.3C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 7.6mg/L 
2024-06-10 08:42:51, AirTemperature: 34.3C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 7.42mg/L 
2024-06-10 08:43:51, AirTemperature: 34.3C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 6.52mg/L 
2024-06-10 08:44:51, AirTemperature: 34.3C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 7.6mg/L 
2024-06-10 08:45:51, AirTemperature: 34.3C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 8.49mg/L 
2024-06-10 08:46:51, AirTemperature: 34.3C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 6.52mg/L 
2024-06-10 08:47:51, AirTemperature: 34.4C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 8.27mg/L 
2024-06-10 08:48:51, AirTemperature: 34.4C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 7.42mg/L 
2024-06-10 08:49:51, AirTemperature: 34.3C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 7.19mg/L 
2024-06-10 08:50:51, AirTemperature: 34.3C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 8.94mg/L 
2024-06-10 08:51:51, AirTemperature: 34.3C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 6.97mg/L 
2024-06-10 08:52:51, AirTemperature: 34.4C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 7.42mg/L 
2024-06-10 08:53:51, AirTemperature: 34.4C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 9.16mg/L 
2024-06-10 08:54:51, AirTemperature: 34.4C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 8.71mg/L 
2024-06-10 08:55:51, AirTemperature: 34.4C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 7.82mg/L 
2024-06-10 08:56:51, AirTemperature: 34.4C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 8.49mg/L 
2024-06-10 08:57:51, AirTemperature: 34.4C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 8.49mg/L 
2024-06-10 08:58:51, AirTemperature: 34.4C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 8.49mg/L 
2024-06-10 08:59:51, AirTemperature: 34.4C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 8.71mg/L 
2024-06-10 09:00:51, AirTemperature: 34.4C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 9.56mg/L 
2024-06-10 09:01:51, AirTemperature: 34.4C, AirHumidity: 50.7%, WaterTemperature: 29C, WaterDO: 10.23mg/L 
2024-06-10 09:02:51, AirTemperature: 34.4C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 8.71mg/L 
2024-06-10 09:03:51, AirTemperature: 34.4C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 8.49mg/L 
2024-06-10 09:04:51, AirTemperature: 34.4C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 8.71mg/L 
2024-06-10 09:05:51, AirTemperature: 34.4C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 9.34mg/L 
2024-06-10 09:06:51, AirTemperature: 34.4C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 8.71mg/L 
2024-06-10 09:07:51, AirTemperature: 34.4C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 9.79mg/L 
2024-06-10 09:08:51, AirTemperature: 34.4C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 8.71mg/L 
2024-06-10 09:09:51, AirTemperature: 34.5C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 9.34mg/L 
2024-06-10 09:10:51, AirTemperature: 34.4C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 9.16mg/L 
2024-06-10 09:11:51, AirTemperature: 34.4C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 8.71mg/L 
2024-06-10 09:12:51, AirTemperature: 34.4C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 8.94mg/L 
2024-06-10 09:13:51, AirTemperature: 34.5C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 10.68mg/L 
2024-06-10 09:14:51, AirTemperature: 34.5C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 10.23mg/L 
2024-06-10 09:15:51, AirTemperature: 34.5C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 9.79mg/L 
2024-06-10 09:16:51, AirTemperature: 34.5C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 10.46mg/L 
2024-06-10 09:17:51, AirTemperature: 34.5C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 10.23mg/L 
2024-06-10 09:18:51, AirTemperature: 34.5C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 10.68mg/L 
2024-06-10 09:19:51, AirTemperature: 34.5C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 10.46mg/L 
2024-06-10 09:20:51, AirTemperature: 34.5C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 10.9mg/L 
2024-06-10 09:21:51, AirTemperature: 34.5C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 10.68mg/L 
2024-06-10 09:22:51, AirTemperature: 34.5C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 10.23mg/L 
2024-06-10 09:23:51, AirTemperature: 34.5C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 9.16mg/L 
2024-06-10 09:24:51, AirTemperature: 34.5C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 9.16mg/L 
2024-06-10 09:25:51, AirTemperature: 34.5C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 10.23mg/L 
2024-06-10 09:26:51, AirTemperature: 34.5C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 10.23mg/L 
2024-06-10 09:27:51, AirTemperature: 34.5C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 10.9mg/L 
2024-06-10 09:28:51, AirTemperature: 34.5C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 10.23mg/L 
2024-06-10 09:29:51, AirTemperature: 34.5C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 11.13mg/L 
2024-06-10 09:30:51, AirTemperature: 34.6C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 11.31mg/L 
2024-06-10 09:31:51, AirTemperature: 34.5C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 9.56mg/L 
2024-06-10 09:32:51, AirTemperature: 34.5C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 9.79mg/L 
2024-06-10 09:33:51, AirTemperature: 34.5C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 8.71mg/L 
2024-06-10 09:34:51, AirTemperature: 34.6C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 9.79mg/L 
2024-06-10 09:35:51, AirTemperature: 34.5C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 8.71mg/L 
2024-06-10 09:36:51, AirTemperature: 34.5C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 9.79mg/L 
2024-06-10 09:37:51, AirTemperature: 34.6C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 9.56mg/L 
2024-06-10 09:38:51, AirTemperature: 34.6C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 9.56mg/L 
2024-06-10 09:39:51, AirTemperature: 34.5C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 9.79mg/L 
2024-06-10 09:40:51, AirTemperature: 34.6C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 8.94mg/L 
2024-06-10 09:41:51, AirTemperature: 34.6C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 8.71mg/L 
2024-06-10 09:42:51, AirTemperature: 34.6C, AirHumidity: 50.9%, WaterTemperature: 29C, WaterDO: 8.27mg/L 
2024-06-10 09:43:51, AirTemperature: 34.6C, AirHumidity: 50.9%, WaterTemperature: 29C, WaterDO: 9.56mg/L 
2024-06-10 09:44:51, AirTemperature: 34.6C, AirHumidity: 50.9%, WaterTemperature: 29C, WaterDO: 8.49mg/L 
2024-06-10 09:45:51, AirTemperature: 34.6C, AirHumidity: 50.9%, WaterTemperature: 29C, WaterDO: 8.49mg/L 
2024-06-10 09:46:51, AirTemperature: 34.6C, AirHumidity: 50.9%, WaterTemperature: 29C, WaterDO: 8.71mg/L 
2024-06-10 09:47:51, AirTemperature: 34.6C, AirHumidity: 50.9%, WaterTemperature: 29C, WaterDO: 8.04mg/L 
2024-06-10 09:48:51, AirTemperature: 34.6C, AirHumidity: 50.9%, WaterTemperature: 29C, WaterDO: 8.49mg/L 
2024-06-10 09:49:51, AirTemperature: 34.6C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 9.34mg/L 
2024-06-10 09:50:51, AirTemperature: 34.6C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 9.56mg/L 
2024-06-10 09:51:51, AirTemperature: 34.6C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 8.94mg/L 
2024-06-10 09:52:51, AirTemperature: 34.7C, AirHumidity: 50.8%, WaterTemperature: 29C, WaterDO: 8.49mg/L 
2024-06-10 09:53:51, AirTemperature: 34.6C, AirHumidity: 50.9%, WaterTemperature: 29C, WaterDO: 8.71mg/L 
2024-06-10 09:54:51, AirTemperature: 34.6C, AirHumidity: 50.9%, WaterTemperature: 29C, WaterDO: 7.6mg/L 
2024-06-10 09:55:51, AirTemperature: 34.6C, AirHumidity: 50.9%, WaterTemperature: 29C, WaterDO: 8.49mg/L 
2024-06-10 09:56:51, AirTemperature: 34.6C, AirHumidity: 50.9%, WaterTemperature: 29C, WaterDO: 9.56mg/L 
2024-06-10 09:57:51, AirTemperature: 34.6C, AirHumidity: 50.9%, WaterTemperature: 29C, WaterDO: 8.71mg/L 
2024-06-10 09:58:51, AirTemperature: 34.6C, AirHumidity: 50.9%, WaterTemperature: 29C, WaterDO: 8.94mg/L 
2024-06-10 09:59:51, AirTemperature: 34.7C, AirHumidity: 50.9%, WaterTemperature: 29C, WaterDO: 8.94mg/L 
2024-06-10 10:00:51, AirTemperature: 34.7C, AirHumidity: 50.9%, WaterTemperature: 29C, WaterDO: 8.04mg/L 
2024-06-10 10:01:51, AirTemperature: 34.7C, AirHumidity: 50.9%, WaterTemperature: 29C, WaterDO: 10.46mg/L 
2024-06-10 10:02:51, AirTemperature: 34.7C, AirHumidity: 50.9%, WaterTemperature: 29C, WaterDO: 8.27mg/L 
2024-06-10 10:03:51, AirTemperature: 34.7C, AirHumidity: 50.9%, WaterTemperature: 29C, WaterDO: 8.49mg/L 
2024-06-10 10:04:51, AirTemperature: 34.7C, AirHumidity: 50.9%, WaterTemperature: 29C, WaterDO: 8.71mg/L 
2024-06-10 10:05:51, AirTemperature: 34.7C, AirHumidity: 51.0%, WaterTemperature: 29C, WaterDO: 9.56mg/L 
2024-06-10 10:06:51, AirTemperature: 34.7C, AirHumidity: 51.0%, WaterTemperature: 29C, WaterDO: 9.56mg/L 
2024-06-10 10:07:51, AirTemperature: 34.7C, AirHumidity: 50.9%, WaterTemperature: 29C, WaterDO: 9.79mg/L 
2024-06-10 10:08:51, AirTemperature: 34.7C, AirHumidity: 51.0%, WaterTemperature: 29C, WaterDO: 9.79mg/L 
2024-06-10 10:09:51, AirTemperature: 34.7C, AirHumidity: 50.9%, WaterTemperature: 29C, WaterDO: 11.13mg/L 
2024-06-10 10:10:51, AirTemperature: 34.7C, AirHumidity: 50.9%, WaterTemperature: 29C, WaterDO: 11.75mg/L 
2024-06-10 10:11:51, AirTemperature: 34.7C, AirHumidity: 50.9%, WaterTemperature: 29C, WaterDO: 9.79mg/L 
2024-06-10 10:12:51, AirTemperature: 34.7C, AirHumidity: 50.9%, WaterTemperature: 29C, WaterDO: 8.94mg/L 
2024-06-10 10:13:51, AirTemperature: 34.8C, AirHumidity: 51.0%, WaterTemperature: 29C, WaterDO: 10.46mg/L 
2024-06-10 10:14:51, AirTemperature: 34.8C, AirHumidity: 50.9%, WaterTemperature: 29C, WaterDO: 12.2mg/L 
2024-06-10 10:15:51, AirTemperature: 34.7C, AirHumidity: 51.0%, WaterTemperature: 29C, WaterDO: 9.56mg/L 
2024-06-10 10:16:51, AirTemperature: 34.8C, AirHumidity: 51.0%, WaterTemperature: 29C, WaterDO: 10.46mg/L 
2024-06-10 10:17:51, AirTemperature: 34.8C, AirHumidity: 50.9%, WaterTemperature: 29C, WaterDO: 8.71mg/L 
2024-06-10 10:18:51, AirTemperature: 34.8C, AirHumidity: 51.0%, WaterTemperature: 29C, WaterDO: 8.49mg/L 
2024-06-10 10:19:51, AirTemperature: 34.8C, AirHumidity: 51.0%, WaterTemperature: 29C, WaterDO: 8.49mg/L 
2024-06-10 10:20:51, AirTemperature: 34.8C, AirHumidity: 51.0%, WaterTemperature: 29C, WaterDO: 7.42mg/L 
