2024-06-14 00:00:38, AirTemperature: 27.6C, AirHumidity: 42.3%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 06:54:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 06:55:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 06:56:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 06:57:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 06:58:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 06:59:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 07:00:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 07:01:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 07:02:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 07:03:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 07:04:39, AirTemperature: 27.4C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 07:05:39, AirTemperature: 27.3C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 07:06:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 07:07:39, AirTemperature: 27.4C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 07:08:39, AirTemperature: 27.4C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 07:09:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 07:10:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 07:11:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 07:12:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 07:13:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 07:14:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 07:15:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 07:16:39, AirTemperature: 27.4C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 07:17:39, AirTemperature: 27.5C, AirHumidity: 42.1%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 07:18:39, AirTemperature: 27.5C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 07:19:39, AirTemperature: 27.5C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 07:20:39, AirTemperature: 27.5C, AirHumidity: 42.1%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 07:21:39, AirTemperature: 27.5C, AirHumidity: 42.1%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 07:22:39, AirTemperature: 27.5C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 07:23:39, AirTemperature: 27.5C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 07:24:39, AirTemperature: 27.6C, AirHumidity: 42.1%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 07:25:39, AirTemperature: 27.6C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 07:26:39, AirTemperature: 27.6C, AirHumidity: 42.1%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 07:27:39, AirTemperature: 27.6C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 07:28:39, AirTemperature: 27.6C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 07:29:39, AirTemperature: 27.6C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 07:30:39, AirTemperature: 27.6C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 07:31:39, AirTemperature: 27.6C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 07:32:39, AirTemperature: 27.7C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 07:33:39, AirTemperature: 27.7C, AirHumidity: 42.1%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 07:34:39, AirTemperature: 27.7C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 07:35:39, AirTemperature: 27.7C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 07:36:39, AirTemperature: 27.7C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 07:37:39, AirTemperature: 27.7C, AirHumidity: 42.1%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 07:38:39, AirTemperature: 27.7C, AirHumidity: 42.1%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 07:39:39, AirTemperature: 27.7C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 07:40:39, AirTemperature: 27.7C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 07:41:39, AirTemperature: 27.7C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 07:42:39, AirTemperature: 27.7C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 07:43:39, AirTemperature: 27.7C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 07:44:39, AirTemperature: 27.7C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 07:45:39, AirTemperature: 27.7C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 07:46:39, AirTemperature: 27.7C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 07:47:39, AirTemperature: 27.8C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 07:48:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 07:49:39, AirTemperature: 27.8C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 07:50:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 07:51:39, AirTemperature: 27.8C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 07:52:39, AirTemperature: 27.8C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 07:53:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 07:54:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 07:55:39, AirTemperature: 27.8C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 07:56:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 07:57:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 07:58:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 07:59:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 08:00:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 08:01:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 08:02:39, AirTemperature: 27.8C, AirHumidity: 42.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 08:03:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 08:04:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 08:05:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 08:06:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 08:07:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 08:08:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 08:09:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 08:10:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 08:11:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 08:12:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 08:13:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 08:14:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 08:15:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 08:16:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 7.89mg/L 
2024-06-14 08:17:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 08:18:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 08:19:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 08:20:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 08:21:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 08:22:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 08:23:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 08:24:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 08:25:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 08:26:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 08:27:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 08:28:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 08:29:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 08:30:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 08:31:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 08:32:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 08:33:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 08:34:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 08:35:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 08:36:39, AirTemperature: 27.8C, AirHumidity: 41.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 08:37:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 08:38:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 08:39:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 08:40:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 08:41:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 08:42:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 08:43:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 08:44:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 08:45:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 08:46:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 08:47:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 08:48:39, AirTemperature: 27.8C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 08:49:39, AirTemperature: 27.7C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 08:50:39, AirTemperature: 27.8C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 08:51:39, AirTemperature: 27.8C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 08:52:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 08:53:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 08:54:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 08:55:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 08:56:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 08:57:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 08:58:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 08:59:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 09:00:39, AirTemperature: 27.7C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 09:01:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 09:02:39, AirTemperature: 27.8C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 09:03:39, AirTemperature: 27.8C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 09:04:39, AirTemperature: 27.8C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 09:05:39, AirTemperature: 27.7C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 09:06:39, AirTemperature: 27.7C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 09:07:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 09:08:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 09:09:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 09:10:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 09:11:39, AirTemperature: 27.7C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 09:12:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 09:13:39, AirTemperature: 27.7C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 09:14:39, AirTemperature: 27.8C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 09:15:39, AirTemperature: 27.7C, AirHumidity: 41.8%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 09:16:39, AirTemperature: 27.8C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 09:17:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 09:18:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 09:19:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 09:20:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 09:21:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 09:22:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 09:23:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 09:24:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 09:25:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 09:26:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 09:27:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 09:28:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 09:29:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 09:30:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 09:31:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 09:32:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 09:33:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 09:34:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 09:35:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 09:36:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 09:37:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 09:38:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 09:39:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 09:40:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 09:41:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 09:42:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 09:43:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 09:44:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 09:45:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 09:46:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 09:47:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 09:48:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 09:49:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 09:50:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-14 09:51:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 09:52:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 09:53:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 09:54:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 09:55:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 09:56:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 09:57:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 09:58:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 09:59:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 10:00:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 10:01:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 10:02:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 10:03:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 10:04:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 10:05:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 10:06:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 10:07:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-14 10:08:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 10:09:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 10:10:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 10:11:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 10:12:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 10:13:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 10:14:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 10:15:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-14 10:16:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.2mg/L 
2024-06-14 10:17:39, AirTemperature: 27.8C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-14 10:18:39, AirTemperature: 27.7C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-14 10:19:39, AirTemperature: 27.8C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-14 10:20:39, AirTemperature: 27.8C, AirHumidity: 41.7%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
