2024-06-13 00:01:20, AirTemperature: 29.7C, AirHumidity: 44.2%, WaterTemperature: 0.0C, WaterDO: 0.0mg/L 
2024-06-13 06:55:16, AirTemperature: 27.3C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 06:56:16, AirTemperature: 27.4C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 06:57:16, AirTemperature: 27.3C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 06:58:16, AirTemperature: 27.3C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 06:59:16, AirTemperature: 27.3C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-13 07:00:16, AirTemperature: 27.4C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 07:01:16, AirTemperature: 27.4C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-13 07:02:16, AirTemperature: 27.3C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 07:03:16, AirTemperature: 27.4C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 07:04:16, AirTemperature: 27.4C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-13 07:05:16, AirTemperature: 27.4C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 07:06:16, AirTemperature: 27.4C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 10.39mg/L 
2024-06-13 07:07:16, AirTemperature: 27.4C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 07:08:16, AirTemperature: 27.4C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 07:09:16, AirTemperature: 27.4C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-13 07:10:16, AirTemperature: 27.4C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 10.39mg/L 
2024-06-13 07:11:16, AirTemperature: 27.4C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 07:12:16, AirTemperature: 27.4C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 07:13:16, AirTemperature: 27.4C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 10.39mg/L 
2024-06-13 07:14:16, AirTemperature: 27.4C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 07:15:16, AirTemperature: 27.4C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 10.64mg/L 
2024-06-13 07:16:16, AirTemperature: 27.4C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 07:17:16, AirTemperature: 27.4C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 07:18:16, AirTemperature: 27.4C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 07:19:16, AirTemperature: 27.5C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 10.39mg/L 
2024-06-13 07:20:16, AirTemperature: 27.5C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 07:21:16, AirTemperature: 27.5C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-13 07:22:16, AirTemperature: 27.5C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 07:23:16, AirTemperature: 27.5C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 07:24:16, AirTemperature: 27.5C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 07:25:16, AirTemperature: 27.5C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 07:26:16, AirTemperature: 27.5C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 07:27:16, AirTemperature: 27.5C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 07:28:16, AirTemperature: 27.5C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 07:29:16, AirTemperature: 27.5C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 10.64mg/L 
2024-06-13 07:30:16, AirTemperature: 27.5C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 10.39mg/L 
2024-06-13 07:31:16, AirTemperature: 27.5C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 10.39mg/L 
2024-06-13 07:32:16, AirTemperature: 27.5C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 07:33:16, AirTemperature: 27.5C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 07:34:16, AirTemperature: 27.6C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 07:35:16, AirTemperature: 27.6C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 07:36:16, AirTemperature: 27.6C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 07:37:16, AirTemperature: 27.6C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 07:38:16, AirTemperature: 27.6C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 07:39:16, AirTemperature: 27.6C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 07:40:16, AirTemperature: 27.6C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 07:41:16, AirTemperature: 27.6C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 10.39mg/L 
2024-06-13 07:42:16, AirTemperature: 27.6C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 07:43:16, AirTemperature: 27.6C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.39mg/L 
2024-06-13 07:44:16, AirTemperature: 27.6C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-13 07:45:16, AirTemperature: 27.6C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 07:46:16, AirTemperature: 27.7C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-13 07:47:16, AirTemperature: 27.7C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 10.39mg/L 
2024-06-13 07:48:16, AirTemperature: 27.7C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 07:49:16, AirTemperature: 27.7C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 10.64mg/L 
2024-06-13 07:50:16, AirTemperature: 27.7C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 07:51:16, AirTemperature: 27.7C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 07:52:16, AirTemperature: 27.7C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.51mg/L 
2024-06-13 07:53:16, AirTemperature: 27.7C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 07:54:16, AirTemperature: 27.7C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 07:55:16, AirTemperature: 27.7C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 07:56:16, AirTemperature: 27.7C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.39mg/L 
2024-06-13 07:57:16, AirTemperature: 27.7C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 07:58:16, AirTemperature: 27.8C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 07:59:16, AirTemperature: 27.7C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.39mg/L 
2024-06-13 08:00:16, AirTemperature: 27.8C, AirHumidity: 44.0%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-13 08:01:16, AirTemperature: 27.7C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 08:02:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 08:03:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.39mg/L 
2024-06-13 08:04:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-13 08:05:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 08:06:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 08:07:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 08:08:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 08:09:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 08:10:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 08:11:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.39mg/L 
2024-06-13 08:12:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 08:13:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 08:14:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 08:15:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 08:16:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 08:17:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 08:18:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 08:19:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-13 08:20:16, AirTemperature: 27.9C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 08:21:16, AirTemperature: 27.9C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 08:22:16, AirTemperature: 27.9C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.39mg/L 
2024-06-13 08:23:16, AirTemperature: 27.9C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 08:24:16, AirTemperature: 27.8C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.39mg/L 
2024-06-13 08:25:16, AirTemperature: 27.9C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.39mg/L 
2024-06-13 08:26:16, AirTemperature: 27.9C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 08:27:16, AirTemperature: 27.9C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.39mg/L 
2024-06-13 08:28:16, AirTemperature: 27.9C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.39mg/L 
2024-06-13 08:29:16, AirTemperature: 27.9C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 08:30:16, AirTemperature: 27.9C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 08:31:16, AirTemperature: 27.9C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 08:32:16, AirTemperature: 27.9C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 08:33:16, AirTemperature: 27.9C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 08:34:16, AirTemperature: 27.9C, AirHumidity: 43.9%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 08:35:16, AirTemperature: 27.9C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 10.39mg/L 
2024-06-13 08:36:16, AirTemperature: 27.9C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 08:37:16, AirTemperature: 27.9C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 08:38:16, AirTemperature: 27.9C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 08:39:16, AirTemperature: 27.9C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 10.39mg/L 
2024-06-13 08:40:16, AirTemperature: 27.9C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 08:41:16, AirTemperature: 27.9C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 08:42:16, AirTemperature: 27.9C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 08:43:16, AirTemperature: 27.9C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 08:44:16, AirTemperature: 27.9C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 08:45:16, AirTemperature: 27.9C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 08:46:16, AirTemperature: 27.9C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 08:47:16, AirTemperature: 27.9C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 08:48:16, AirTemperature: 27.9C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 10.39mg/L 
2024-06-13 08:49:16, AirTemperature: 27.9C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 08:50:16, AirTemperature: 28.0C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 08:51:16, AirTemperature: 27.9C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 08:52:16, AirTemperature: 28.0C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 08:53:16, AirTemperature: 28.0C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 08:54:16, AirTemperature: 28.0C, AirHumidity: 43.7%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 08:55:16, AirTemperature: 28.0C, AirHumidity: 43.7%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 08:56:16, AirTemperature: 28.0C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 08:57:16, AirTemperature: 28.0C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 08:58:16, AirTemperature: 27.9C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 9.76mg/L 
2024-06-13 08:59:16, AirTemperature: 28.0C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 09:00:16, AirTemperature: 28.0C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 09:01:16, AirTemperature: 28.0C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 09:02:16, AirTemperature: 28.0C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 10.08mg/L 
2024-06-13 09:03:16, AirTemperature: 28.0C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 09:04:16, AirTemperature: 28.0C, AirHumidity: 43.7%, WaterTemperature: 20C, WaterDO: 9.14mg/L 
2024-06-13 09:05:16, AirTemperature: 28.0C, AirHumidity: 43.7%, WaterTemperature: 20C, WaterDO: 8.82mg/L 
2024-06-13 09:06:16, AirTemperature: 28.0C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 8.47mg/L 
2024-06-13 09:07:16, AirTemperature: 28.0C, AirHumidity: 43.8%, WaterTemperature: 21C, WaterDO: 9.68mg/L 
2024-06-13 09:08:16, AirTemperature: 28.0C, AirHumidity: 43.8%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 09:09:16, AirTemperature: 28.0C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 8.47mg/L 
2024-06-13 09:10:16, AirTemperature: 28.0C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 8.77mg/L 
2024-06-13 09:11:16, AirTemperature: 28.0C, AirHumidity: 43.8%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 09:12:16, AirTemperature: 28.0C, AirHumidity: 43.8%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 09:13:16, AirTemperature: 28.0C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 10.39mg/L 
2024-06-13 09:14:16, AirTemperature: 28.0C, AirHumidity: 43.8%, WaterTemperature: 21C, WaterDO: 8.47mg/L 
2024-06-13 09:15:16, AirTemperature: 28.0C, AirHumidity: 43.8%, WaterTemperature: 20C, WaterDO: 9.45mg/L 
2024-06-13 09:16:16, AirTemperature: 28.0C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 09:17:16, AirTemperature: 28.0C, AirHumidity: 43.8%, WaterTemperature: 21C, WaterDO: 9.98mg/L 
2024-06-13 09:18:16, AirTemperature: 28.0C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 8.77mg/L 
2024-06-13 09:19:16, AirTemperature: 28.0C, AirHumidity: 43.8%, WaterTemperature: 21C, WaterDO: 9.98mg/L 
2024-06-13 09:20:16, AirTemperature: 28.0C, AirHumidity: 43.8%, WaterTemperature: 21C, WaterDO: 9.98mg/L 
2024-06-13 09:21:16, AirTemperature: 28.0C, AirHumidity: 43.8%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 09:22:16, AirTemperature: 28.0C, AirHumidity: 43.8%, WaterTemperature: 21C, WaterDO: 9.98mg/L 
2024-06-13 09:23:16, AirTemperature: 28.0C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 09:24:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 9.38mg/L 
2024-06-13 09:25:16, AirTemperature: 28.0C, AirHumidity: 43.8%, WaterTemperature: 21C, WaterDO: 8.77mg/L 
2024-06-13 09:26:16, AirTemperature: 28.0C, AirHumidity: 43.8%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 09:27:16, AirTemperature: 28.0C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 8.17mg/L 
2024-06-13 09:28:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 9.98mg/L 
2024-06-13 09:29:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 09:30:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 09:31:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 09:32:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 9.38mg/L 
2024-06-13 09:33:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 09:34:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 09:35:16, AirTemperature: 28.1C, AirHumidity: 43.8%, WaterTemperature: 21C, WaterDO: 8.17mg/L 
2024-06-13 09:36:16, AirTemperature: 28.1C, AirHumidity: 43.8%, WaterTemperature: 21C, WaterDO: 9.68mg/L 
2024-06-13 09:37:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 9.68mg/L 
2024-06-13 09:38:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 8.47mg/L 
2024-06-13 09:39:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 09:40:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 9.38mg/L 
2024-06-13 09:41:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 8.77mg/L 
2024-06-13 09:42:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 9.38mg/L 
2024-06-13 09:43:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 9.98mg/L 
2024-06-13 09:44:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 09:45:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 9.98mg/L 
2024-06-13 09:46:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 9.98mg/L 
2024-06-13 09:47:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 8.77mg/L 
2024-06-13 09:48:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 8.17mg/L 
2024-06-13 09:49:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 09:50:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 8.77mg/L 
2024-06-13 09:51:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 9.68mg/L 
2024-06-13 09:52:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 09:53:16, AirTemperature: 28.1C, AirHumidity: 43.6%, WaterTemperature: 21C, WaterDO: 8.47mg/L 
2024-06-13 09:54:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 8.77mg/L 
2024-06-13 09:55:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 8.77mg/L 
2024-06-13 09:56:16, AirTemperature: 28.1C, AirHumidity: 43.6%, WaterTemperature: 21C, WaterDO: 8.77mg/L 
2024-06-13 09:57:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 9.98mg/L 
2024-06-13 09:58:16, AirTemperature: 28.1C, AirHumidity: 43.6%, WaterTemperature: 21C, WaterDO: 8.47mg/L 
2024-06-13 09:59:16, AirTemperature: 28.1C, AirHumidity: 43.6%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 10:00:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 10.22mg/L 
2024-06-13 10:01:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 9.68mg/L 
2024-06-13 10:02:16, AirTemperature: 28.1C, AirHumidity: 43.6%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 10:03:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 8.77mg/L 
2024-06-13 10:04:16, AirTemperature: 28.1C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 8.77mg/L 
2024-06-13 10:05:16, AirTemperature: 28.1C, AirHumidity: 43.6%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 10:06:16, AirTemperature: 28.1C, AirHumidity: 43.6%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 10:07:16, AirTemperature: 28.2C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 10:08:16, AirTemperature: 28.2C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 8.47mg/L 
2024-06-13 10:09:16, AirTemperature: 28.2C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 9.38mg/L 
2024-06-13 10:10:16, AirTemperature: 28.1C, AirHumidity: 43.6%, WaterTemperature: 21C, WaterDO: 9.38mg/L 
2024-06-13 10:11:16, AirTemperature: 28.2C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 8.47mg/L 
2024-06-13 10:12:16, AirTemperature: 28.2C, AirHumidity: 43.6%, WaterTemperature: 21C, WaterDO: 9.68mg/L 
2024-06-13 10:13:16, AirTemperature: 28.2C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 9.98mg/L 
2024-06-13 10:14:16, AirTemperature: 28.2C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 10:15:16, AirTemperature: 28.2C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 10:16:16, AirTemperature: 28.2C, AirHumidity: 43.6%, WaterTemperature: 21C, WaterDO: 8.77mg/L 
2024-06-13 10:17:16, AirTemperature: 28.2C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 8.77mg/L 
2024-06-13 10:18:16, AirTemperature: 28.2C, AirHumidity: 43.6%, WaterTemperature: 21C, WaterDO: 9.08mg/L 
2024-06-13 10:19:16, AirTemperature: 28.2C, AirHumidity: 43.6%, WaterTemperature: 21C, WaterDO: 8.77mg/L 
2024-06-13 10:20:16, AirTemperature: 28.2C, AirHumidity: 43.6%, WaterTemperature: 21C, WaterDO: 9.68mg/L 
2024-06-13 10:21:16, AirTemperature: 28.2C, AirHumidity: 43.7%, WaterTemperature: 21C, WaterDO: 8.47mg/L 
